# Constructed from biom file
#OTU ID	lane1TineA1	lane1TineA10	lane1TineA11	lane1TineA12	lane1TineA2	lane1TineA3	lane1TineA4	lane1TineA5	lane1TineA6	lane1TineA7	lane1TineA8	lane1TineA9	lane1TineB1	lane1TineB10	lane1TineB11	lane1TineB12	lane1TineB2	lane1TineB3	lane1TineB4	lane1TineB5	lane1TineB6	lane1TineB7	lane1TineB8	lane1TineB9	lane1TineC1	lane1TineC10	lane1TineC11	lane1TineC12	lane1TineC2	lane1TineC3	lane1TineC4	lane1TineC5	lane1TineC6	lane1TineC7	lane1TineC8	lane1TineC9	lane1TineD1	lane1TineD2	lane1TineD3	lane1TineD4	lane1TineD5	lane1TineD6
PWY-7211	0.00014343018620857308	0.0	5856.577145742518	48647.384889988345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.72500080660788	15579.583791507937	34688.187138497866	37833.00238660099	19242.270441174034	0.0	4711.482613397264	0.45957446808510644	7200.463735596788	24595.305011454922	19351.923926275587	35868.80752130727	54185.228428123744	37389.50906602768	96.24895315751903	0.0	4055.1709423655648	18512.61113543118	15462.819447120904	77418.35438083751	95035.21672739054	57284.42567369822	87768.90286252821	60020.899770075455	104211.7892438721	37283.48598233679	142.57430960803595	37988.294585511685	2709.8234533081686	13693.680580490964	15938.301103085974
PWY-7219	5.116534085828876	0.0	11017.235317911274	47889.444520122655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.88609020735272	19909.72563283591	35449.147202509004	39153.1120382343	22755.23639939882	0.0	5044.128644646234	0.5333333333333333	7413.921652947174	25339.371934440627	21100.796069985703	37342.984342463795	56041.61164567997	38153.16397101156	122.72312241923679	73.52324661660178	4180.860947359298	19369.486518529964	16385.5375067717	86563.7768636497	98964.53070133734	59745.52011408191	102025.501224238	71468.04173497096	113214.4485634029	47233.40778984436	143.48783787507108	39272.934550934355	2944.3020109804106	14117.736342769851	16362.219795825653
PWY-722	0.0	0.0	159.77165390986593	30.680990491880472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.24318747761365	6799.090453190673	6604.373051016827	2387.7081315414807	0.0	0.0	0.0	1350.645876596297	5451.156602395639	2927.549571446798	9443.788549781884	9642.282064419956	7580.591639852929	0.0	0.0	5.830563816518871	3644.1145406290634	3847.129127453374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.98956003912393	0.7257450826225211	0.00289408379164741	3115.901621253456	3438.220519697604
PWY-7220	5.049749108380212	0.0	10239.738743325568	50284.8790675029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.49779258906611	16640.555973002614	37443.27313537619	40713.95785215849	23633.921471036505	0.0	5409.480033248775	0.5142857142857143	7810.769447694586	26496.275729725116	20389.00613896283	38250.96578489244	58728.00500851813	40276.46004689026	128.06445704465256	101.62602524130097	4649.427942172261	19957.670089023926	16691.50531130036	86845.63931987059	108457.11512312679	65236.47990098855	97195.30938649466	66009.67973086087	117765.19696063828	40297.92254904937	151.7290601157465	43626.17066960644	2812.4536068858356	14765.438584013975	17286.375571741606
PWY-7221	4.081746439080933	0.0	10547.903440784692	50250.893515373704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.81164269788745	12968.434700268803	32702.129568401	36494.04056114418	20585.703279029934	0.0	4057.1105352609193	0.48	7053.051235397419	23425.212545901166	19760.141891251693	33986.97182709499	51843.97482196217	35482.31842386741	132.3544741915877	64.53486006064281	4233.2505118342915	17797.375757417216	14961.641652248216	65547.05769448365	97488.86882868149	59796.3990378534	83220.61834517113	51371.00304543343	98202.21702210534	32596.21804931049	129.2942010831897	32791.954381489464	2634.6639965850964	12989.705885678317	15160.370525741175
PWY-7222	5.049749108380212	0.0	10239.738743325568	50284.8790675029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.49779258906611	16640.555973002614	37443.27313537619	40713.95785215849	23633.921471036505	0.0	5409.480033248775	0.5142857142857143	7810.769447694586	26496.275729725116	20389.00613896283	38250.96578489244	58728.00500851813	40276.46004689026	128.06445704465256	101.62602524130097	4649.427942172261	19957.670089023926	16691.50531130036	86845.63931987059	108457.11512312679	65236.47990098855	97195.30938649466	66009.67973086087	117765.19696063828	40297.92254904937	151.7290601157465	43626.17066960644	2812.4536068858356	14765.438584013975	17286.375571741606
PWY-7228	4.539930944433233	0.0	6339.256983165526	52000.242210588665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.67363259097208	14578.874081488688	35811.94763548153	39566.40966332225	22461.184774117093	0.0	4636.697610198377	0.5142857142857142	7651.463780407382	25550.186168182896	20687.92921356566	36893.43895895375	56653.53315975514	38726.50628223116	133.31334961586836	73.23750779543508	4590.996867522648	19296.781271686472	16240.152899013685	74709.2588833604	105996.91078107698	64555.63570093468	91718.6494026317	58017.97976792702	109140.2016280636	36364.26283873641	141.90977475125513	37418.167370018826	2783.1057668864787	14174.933695088985	16590.447403445174
PWY-7229	5.3408810126225505	0.0	11067.688217832125	50289.26437344932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.89129780573745	19740.559447085976	37981.71083127719	41727.056810500166	24113.365659407944	0.0	5449.085117854648	0.5538461538461538	7909.4936030752715	27062.88390430906	21965.147680422768	39556.402178113334	59808.404946044284	40861.85901333772	125.77897608736056	83.94046817280646	4562.999559135384	20509.41772332318	17298.86439791364	91612.17570598531	107578.4075704171	64888.32867667975	106204.53179984077	73594.31603307341	121169.92528079449	47295.71584205615	152.94840013470196	42829.663906956775	3006.3259253926726	15063.928948958437	17526.683821218023
PWY-7234	4.167828506535308	0.0	6253.913135547261	334.70959203274145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.62	14569.781870845023	28733.99117742838	31515.99453774693	18887.74633179097	0.0	4080.869326472552	0.4	5998.110181651037	20438.14134929963	16412.84414489098	29996.589374472307	45225.9607872103	31022.4529135398	104.55206959822596	65.74440298416653	3484.579368529669	15565.861897381883	13137.730392782869	68841.84077389448	81898.25367662363	49341.60389032246	79174.17069124233	54658.299252765944	91548.9461498149	34476.469165237206	118.52256663803782	32725.60933845408	2381.18044579966	11416.357540006937	13323.022837757735
PWY-7237	0.6601394307222148	0.0	448.9848983005196	73.68446266049212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.92	116.30413206407098	6734.37352444828	6914.887062347239	9741.797537105034	0.0	0.0037482589321632	1.59976757699012	1365.3903857378864	3278.659822107525	3875.1834566904063	5642.591091749228	11023.414388434863	6241.299113851349	62.37	3.5166092870299774	30.36286511796793	2778.323469550832	2583.8213901900385	25.736753262430177	0.0	0.0	32.0	0.0	11.507445280531137	24600.0	31.6664774863932	17.30091575641315	331.6014258096087	1886.0914674648095	2483.249047967737
PWY-7242	1.2241656095096074	0.0	1148.294255312112	139.21324053814857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.66341348096843	200.52776465942117	23627.383321207937	23256.100223326543	19899.31279869438	0.0	4660.52542444784	0.0	3409.443703227081	13307.937888546467	12613.839369254947	19304.84814916376	34716.53273265168	22521.711431530137	4.464565398239003	78.87318143463338	75.34634236115855	10841.39253559991	8086.683239504243	82609.65352781219	59677.275168543	1458.1611126224152	67505.12432904834	63254.631799403964	107553.95268322923	26704.473916685238	12.890610101922757	39188.88655546144	2571.501125998997	7964.89484985035	9376.857380228801
PWY-7254	4.652205937824396	0.0	3957.367588909498	55853.87886703187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.51441566875782	20231.680085457	38282.6939704596	41082.763488817516	25136.643330399325	0.0	5394.125981271198	0.6000816709235989	8167.278862725949	28443.441602430292	21076.1732702602	42639.75486994719	60262.86256649361	42057.11183309034	47.9692593321635	10.423848640194716	4176.993727530253	21177.519105733074	18787.869354799433	87472.59775691967	99246.66040373433	59363.50958269695	101391.54060901872	71823.57447649639	114093.29497676803	46676.939389234074	170.7743153772535	40563.927053715146	3068.0986658868273	16080.466082690431	18659.799322409417
PWY-7255	0.0	0.0	361.12630795361656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	377.765802599833	773.3860210186747	162.61998430276782	0.0	0.0	0.48	557.1116762943237	107.20524570157204	519.4894343125317	231.06012174298118	1291.3879634712844	693.3599540256732	0.0	0.0	0.0	173.83378696957794	164.25676535798112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.092450636469415	39.8477553981453
PWY-7274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0446539569202126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02428101152872815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.799999999998345e-15	0.0	0.0	0.0
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.1899705177044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7295	0.0	0.0	2.579024390684818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	465.79076044567137	669.7874879393208	211.0106369744776	0.0	0.0	0.0	191.68153903528489	444.7511859357484	303.6486388194345	901.3185475326828	1032.5036857405844	733.3163946066567	0.0	0.0	0.0	426.086044613371	236.62531781526286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059686097964150926	0.0	391.52985800968327	331.43452998932753
PWY-7315	0.0	0.0	213.63539492644463	80.1313658440312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.68777476339916	91.54267361433682	13677.067068298613	12891.846315240024	4159.132659309295	0.0	5330.812038235055	0.4571238791099301	1867.4001916465081	7760.24459336247	6426.772464304842	11366.007458741527	19293.110931496503	13347.775881344549	4.5147182945934805	0.0	0.0	6361.283357770461	4756.725391940756	58397.171378021485	24198.122232612044	489.5050521589644	28242.02893920555	32908.81869766471	64996.39720997333	13088.36670464907	29.68786073679026	32626.832876321983	12.841884931074905	4594.867166999886	5312.204027943827
PWY-7316	0.0	0.0	12.942851546236131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.53424788558351	26.36732623062847	13.123492712418251	0.0	0.0	0.0	65.8323557370059	1.9254124448496972	42.64123858030679	19.077481575222603	209.8786625493669	0.0	0.0	0.0	0.0	0.2816046926104567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.525243758771189
PWY-7323	0.5334057884119073	0.0	6527.26094412889	146.45461209725488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.55771613052036	14552.854427781513	19420.83307601911	21396.489738862823	7855.896409673126	0.0	4136.13785060404	0.48	3301.6691304002775	12178.255652283677	10990.371494098817	18596.03914063173	30899.333446062727	19870.451212825552	63.27356618609191	0.0	134.58699111982057	9862.668900725088	7504.076077399819	68778.91893212963	38434.61018008966	8430.654507407387	66629.21439455751	54076.935952110645	82672.76818891372	29794.86569878557	10.066212845549233	32706.382097224436	1535.5593343619487	7146.562207377642	8074.758601261095
PWY-7328	0.0	0.0	2602.186824108083	133.86949326265412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.02621114476403	417.2114888578049	29502.799930486777	33364.2595623857	14348.636268141407	0.0	15.262839582026363	0.0	5801.790006512782	21137.53151546888	16652.466961478323	29689.843081085517	47070.41740181925	31147.537229573998	19.393847035675982	1.0836509296611836	4356.984667490676	15877.492809895568	12595.848295924197	235.19573463963445	97459.13740209983	61135.51492937495	69180.73706522517	10473.06261150901	70353.89064862269	22824.60254724957	83.86248705912033	459.75086020047934	1309.5351974517196	11632.988795862328	13823.489163148777
PWY-7332	0.8700153449338072	0.0	1116.5308955582893	0.00018698329758420402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8108.863767894537	257.16482410189985	712.9926174063885	1087.3795098726669	0.0	0.0	0.0	60.45540335084887	226.2387833211505	627.9346784954072	7.486439508205185	456.1435360312882	259.1650860134125	2.3118252000698374	0.0	0.0	786.2414794665735	7.7660669003934775	15239.35442997598	2711.8709034630087	2070.4154667700573	27080.90078810912	22617.69566577206	12977.959808257114	17344.069332592597	3.9853209879243385e-05	99.27897172388026	454.0697083834207	99.04839282751847	16.55188272885318
PWY-7347	0.0	0.0	21.060169900624476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.56178165238889	218.8250957160206	0.0	0.0	0.0	0.0	27.679733867069586	0.0	49.289057330939194	302.08446860811694	825.74705880632	16.644981337093125	0.0	0.0	0.0	2.111789745060141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003317962587941474	0.0	18.296243339580425	26.619858396235234
PWY-7352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.696681669539783e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7354	0.0	0.0	0.0056505396558345295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00691517512260968	0.003975122067051183	0.005725274875404751	0.0	0.0	0.0	0.005195765530574173	0.0008395194215334063	21.977621987182037	0.008320365609625237	0.0	0.0	0.0	0.0	0.0	0.00019329355922444684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022901099501616617
PWY-7371	4.098814630063245	0.0	954.4126779360529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.319942491333887	191.34721261108527	199.19412032983476	31.230808539064533	0.0	0.0	0.0	20.677457273145635	3.217404189943887	130.7695522800867	41.01667888482388	260.96140088336125	121.57102719317538	5.7	0.0	0.0	21.049734806356184	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.06968695720316	0.877669909723299
PWY-7373	0.305360843542131	0.0	909.5841650467972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2473350300424386	0.0002258690753346	1.5185005333298176	0.0001871810999696	0.0	0.0	0.0	0.0001697044501498	2.7447043704699998e-05	0.0026856239490323	0.0002720241375588	18.0868648755359	0.0	0.0	0.0	0.0	0.0449983610681173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.487229750399999e-06
PWY-7374	4.07727858598165	0.0	376.3434899126611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.302498807172785	182.3257476783907	209.49604860930214	41.83696590651176	0.0	0.0	0.0	25.167502459182902	3.7412487520926385	132.57411760686193	46.748213595026506	251.2383347358168	137.3545263057833	0.0	0.0	0.0	16.589962931213595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.21539176325406	1.0205685268778175
PWY-7376	0.0	0.0	275.37672665140417	65.49012882980097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.329332166817556	1103.6212758788204	14931.807554230389	14664.901541525336	4729.975977370654	0.0	0.0	0.0	3257.053812769825	11289.881670498096	6952.195862632735	17994.92506996316	21849.27129141465	16289.128430958339	56.81705869026391	0.0	6.2008496832245426	7530.689798060805	7347.735773966842	174.99801874580035	0.0	0.0	0.0	0.0	0.0	0.0	102.4836904515927	3.1587847246458365	462.90739756852616	6399.017731212338	6982.005671154677
PWY-7377	0.0	0.0	1142.9187407244215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5946.663019709102	5317.163249774426	1711.4251494503478	0.0	0.0	0.0	792.3917981643447	3393.686873885034	3510.3104807397185	5466.785136706901	7617.346818539662	5326.451000114486	0.0	0.0	0.0	3024.392845256587	2106.530272568832	0.0	0.0	0.0	72.14117955179465	0.0	2.8857300308032703	0.0	0.0	8.380003157645374	0.0	2028.0789627891763	2197.116161520493
PWY-7385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.101343583018839	4.010417833698248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7391	0.0	0.0	402.07061055843263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.525423018477763	0.0	286.18594926801933	196.01449783125452	93.82294243742027	0.0	0.0	0.0	48.49641639758747	57.42724941676906	572.9117729145551	289.3319010544144	391.35877118466874	252.39273293706768	0.0	0.0	0.0	41.45994425862872	2.5797850561851177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.58591719188248	0.0	0.0	0.8404285191903065
PWY-7392	3.919368644242855	0.0	7363.103216421008	236.8334162350946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.320686289715812	423.58507708939277	9754.550990177146	13249.085305626779	12182.93797579443	0.0	0.0	0.001390498963635706	3622.2293887633114	5198.728246694001	10522.653076525668	10953.705490138052	23306.049084770697	10528.36238153027	19.521805331719676	2.257897769024814	74.77982431185497	5705.857149005079	5491.536549293075	23471.90399940704	4610.892653298568	2074.551086999204	35431.68999533897	28814.735602016903	21232.653874701442	20302.80334262343	58.096799550468944	926.3311385030012	0.0	3382.74192817153	3366.0318956064566
PWY-7398	0.0	0.0	0.22137770078024016	12.440236649948817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.72316127566493	1.832585673719513	0.2083857295336241	0.0	0.0	0.0	0.20631592058734696	0.030963476392952008	22.203380053633957	65.941138190278	145.62237925249732	50.42652645041846	0.0	0.0	0.0	0.59308992432889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6514854545704267	0.0005592449371263666	7.46321887417532	0.0	0.008608209730625612
PWY-7400	3.5690032308520347	0.0	3847.9482893889267	595.0528807600308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.10062553262706	16246.665033815016	27912.51372702823	29632.612771396893	17825.61982236719	0.0	4718.286732686133	0.41481481481481486	5301.963758832104	18287.811386827656	15992.714514091036	28297.815963721077	43326.90096389689	29161.789603862155	104.18491469741745	14.421185831218436	129.56038599088794	14545.778736060853	11498.249536465883	71243.1809265363	41216.057338645776	10120.596537366988	75686.92828792353	57746.96549231599	85364.40530328908	39700.24953869855	116.61312744207287	33279.725290273556	2421.3862815209773	10473.480869008965	12332.504394827372
PWY-7413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026134063909058987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03946842871681424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7431	3.5331750931839783	0.0	2838.3740317936263	63.30592284858735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.020419584461404	6148.119254370903	16517.53813624647	16742.21736488232	5894.359263660569	0.0	0.0	0.639966933181777	3536.778885423857	13131.665102802443	6704.820255272653	19552.02978133785	24040.977077107847	18392.98603001993	35.10938953369559	0.7430441733386971	25.288275435707355	7699.265116045622	7860.039260157447	6480.849256298311	1023.0322896306544	816.0401794297289	12849.486386272072	10980.339747343642	5347.050445097946	10605.48672021968	141.4688622396186	10.346849098568137	1383.2913034145777	7263.581430188041	7722.18879252358
PWY-7446	0.0	0.0	53.8562747287118	50.750016151322875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.92	0.0	7402.966552896628	6682.933733833624	2130.9901083920818	0.0	4092.8545192121587	0.0	866.7319081919578	3865.670657486389	3203.0462459398595	5561.947045179166	10095.138306874673	7056.914979296534	0.0	0.0	0.0	3188.677997438103	2379.5172659171612	52078.05	14167.02	245.95000000000002	17351.34	24091.93	50934.28347036792	0.0	0.0	32590.15339034095	0.0	2237.6110779246965	2683.958012989399
PWY-7456	0.0	0.0	271.50465667422645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	973.2135970679642	1101.152311440234	258.10617391273416	0.0	0.0	0.0	20.476638558266057	454.68537265398794	1334.7041548769546	1324.1421716423984	1921.9271083756062	617.0452419337314	0.0	0.0	0.0	127.46050852280038	212.18244351618156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4250364691830613	0.0	496.21892905925563	414.8605137162545
PWY-7527	0.0	0.0	71.00501054744021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.889325929416676	57.75579139336559	196.78416569976682	44.91013169431851	0.0	0.0	0.0	0.7265117295914656	18.247964062723273	26.422108004254742	0.0	77.85301825553022	132.01386426232784	0.0	0.0	0.0	50.4601600598549	59.97461139793161	0.0	0.0	0.0	0.0	0.0	0.0	2.4269797714765775	0.0	0.0	0.0	39.04998699165489	50.20088375612968
PWY-7528	0.0	0.0	58.66060540291635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28785769403198314	0.05935154943904135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7539	4.081755207490841	0.0	9871.029725238604	55831.698260335856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.55238333202882	17304.99916063821	32722.548808981497	36933.93216728731	20788.796320013113	0.0	4057.1099922278577	0.4571238791099301	6987.511943069844	23499.270058072398	19078.69522627466	34233.78423523193	52425.71315246688	35649.54421721018	119.94371693357401	62.58256845707241	4644.577670116498	18016.801274471924	14832.459806406836	71590.21939202727	105190.19917077066	65223.34483699342	94062.69654257948	60612.3288184988	104190.99014740948	39181.35340694585	125.56158533005268	32704.305192701613	3009.158705062334	13045.249293831803	15161.5834509022
PWY-7560	4.192782728319726	0.0	9399.382303677547	41891.01048111154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.17755222582534	13297.309329254116	28490.859142761776	31426.0253769911	12201.751564536957	0.0	4057.110008034178	0.4	5971.546252470591	20472.387495742794	16758.292779899497	29157.67975720462	44617.99742494285	30896.373917152487	101.21772183121445	3.5769886646434155	3496.0835477665455	15010.68266774174	12614.05227986375	67546.26111974582	81751.97967021298	49274.30354866247	74649.12498399138	51003.51301988485	89715.00612084802	31567.264293769153	103.9391784451982	33924.02960187697	2504.5247054956403	11228.81502535276	13121.052538506734
PWY-7616	0.0	0.0	419.58348050540684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.204530386444	1439.0927918879665	549.2990685568434	0.0	0.0	0.0	725.843651854838	845.2713286809746	1375.0998324873185	867.3113993434406	3133.924298934641	1628.803370030529	0.0	0.0	0.0	421.1080002500279	433.3136361564038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.21894837289318	0.0	245.55058786766298	58.622764834593966
PWY-7644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.24529966908973	39.3395485384019	4.341250168930871	0.0	0.0	0.0	0.0	5.908626468428994	1.6086956695596385e-05	4.081670559846451	92.03738244888652	3.6268185716185273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000468216972888613	0.0	24.519563027735703	13.635291850220755
PWY-7663	6.659490752739461	0.0	11446.888315453209	62922.36038128997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.0983680232439	32013.496144822846	55561.23289720917	61378.71124384181	30993.752471566146	0.0	4636.700856061471	0.0	10616.402893984807	39605.9455712935	29626.01228047029	56136.586431173455	86102.1523060765	58541.38189716574	121.8057664025879	82.97311830772976	8515.610261454736	30038.078731093374	23747.207352569945	103358.21368731426	186558.67325716044	119319.42419438076	165304.65207700708	100052.43439231893	164969.61956436338	77035.16324357901	211.71769484018205	37409.079206878836	4130.786732331587	21990.627533918643	26567.33889566701
PWY-7664	0.0	0.0	5269.945734515893	58678.567342207796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.95772903820256	30896.359117951968	52219.60474487684	56515.72601558246	24971.137085284692	0.0	4733.297229031503	0.0	9788.4377982279	36103.3600657639	28130.055513772717	53896.67429443592	80115.47211123096	54759.89964196063	40.94506793729613	0.0	6177.636790854563	27730.672083864763	22901.25750469082	102617.78348742287	142147.36963310683	87957.02498676772	145369.52920223397	96770.42603981389	147369.32196603445	70884.6952117012	181.8245454630169	38158.769856325845	376.15419812870334	20509.7331195672	24226.40724064327
PWY-841	4.7715807665774586	0.0	7660.791004641074	47672.180472275366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.47682483455833	15762.198739612559	33865.68830917608	37363.756262609226	21797.252934206244	0.0	4771.90406674561	0.4934579439252336	7103.817677335198	24076.30217694827	19786.909243790134	35059.523686974266	53459.231620447106	36558.8824980439	119.75874172025463	73.60877503937161	4188.112147967067	18259.851992920983	15373.172639296963	76820.28257768055	97698.52015146028	59170.24411616244	90516.01028847015	60448.33011671297	105709.23757674164	37976.00799414873	135.94025938444463	37243.84449161033	2891.4178182724904	13409.916120902933	15622.558854061273
PWY-922	0.0	0.0	461.82576569422224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.786282616125037	0.0	431.5187556472961	449.75589450926606	9944.844298112588	0.0	0.0	0.0	268.75503481615465	86.1907475963017	726.0319010010389	373.2637642062535	1599.5333161128954	506.95912111804046	0.0	61.0819716093072	0.0	561.9188469554487	434.9197151960348	0.0	0.0	0.0	0.0	0.0	31.25004343746308	0.0	0.0	57.45337023236714	0.0	99.22073408811244	164.7233761080936
PWY0-1061	0.0	0.0	6213.943854805343	52945.09916613812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.96979596963317	16604.328522792068	36096.76349549923	38888.85152679354	19385.042272857892	0.0	6085.665009554879	0.5647058823529412	7188.874740321123	24322.408530151715	20325.91603473116	36792.96985987229	56254.6115005492	38523.20507859503	36.586720089412836	70.26305743702028	3515.33517998639	19162.03839036003	15935.299468074423	96499.57050895516	91600.87067578008	50061.65652133481	93250.15302826565	70752.80239096713	120599.924935902	42004.28296754337	131.1571086057872	49030.45082902449	0.0	13828.832109980147	16078.260465115758
PWY0-1241	0.0	0.0	1561.5486108417253	113.32072555717059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.92000000000002	12775.860212270112	12955.031612402821	12286.293113867967	3832.9454558845364	0.0	4085.6539467578336	0.0	1787.6776379775195	7585.608234838682	6255.211372825128	11302.690724045375	18366.445998294803	12717.433609302085	0.0	0.0	0.0	6010.610204651637	4447.044256959075	65444.13954095896	16161.276943767132	1807.2766720059976	43802.99389485746	47843.414804772605	61536.55306585602	30887.17049348123	31.36350783136382	32606.4553283961	86.75416084901931	4360.159198669519	4876.52530479354
